PLAYER_NAME,SEASON_ID,SALARY_REAL,GS,PLAYER_AGE,FG_PCT,FG3A,REB/MIN,AST/MIN,PTS/MIN
Troy Murphy,2006,9761929.0,74.0,26.0,0.433,181.0,0.2951926897099722,0.04012713547874454,0.41120381406436235
Troy Murphy,2007,10527512.0,17.0,27.0,0.45,59.0,0.23502994011976047,0.08982035928143713,0.3458083832335329
Troy Murphy,2007,10527512.0,48.0,27.0,0.458,147.0,0.2234214786832164,0.06799784133837021,0.3766864543982731
Troy Murphy,2008,11391151.0,61.0,28.0,0.455,236.0,0.2577123872804936,0.07831039392501186,0.43474133839582346
Troy Murphy,2009,11931111.0,73.0,29.0,0.475,358.0,0.346757954087797,0.06927104309303263,0.4192509061619009
Troy Murphy,2010,13204151.0,69.0,30.0,0.472,333.0,0.3142857142857143,0.06396588486140725,0.44776119402985076
Troy Murphy,2011,14155390.0,4.0,31.0,0.342,23.0,0.25951557093425603,0.058823529411764705,0.22491349480968859
Troy Murphy,2011,14155390.0,4.0,31.0,0.368,33.0,0.24197002141327623,0.04925053533190578,0.2334047109207709
Troy Murphy,2012,1544325.0,0.0,32.0,0.45,67.0,0.19958202716823406,0.05329153605015674,0.19644723092998956
Troy Murphy,2013,254585.0,1.0,33.0,0.361,35.0,0.19066147859922178,0.027237354085603113,0.2529182879377432
Troy Williams,2017,697565.0,13.0,22.0,0.415,41.0,0.10739856801909307,0.045346062052505964,0.3031026252983294
Troy Williams,2017,697565.0,16.0,22.0,0.437,62.0,0.12365591397849462,0.044802867383512544,0.33154121863799285
Troy Williams,2018,1938753.0,0.0,23.0,0.222,5.0,0.2222222222222222,0.05555555555555555,0.2777777777777778
Troy Williams,2018,1938753.0,1.0,23.0,0.468,38.0,0.20454545454545456,0.05194805194805195,0.4318181818181818
Troy Williams,2019,79030.0,0.0,24.0,0.449,44.0,0.18849840255591055,0.03514376996805112,0.3546325878594249
Ty Jerome,2020,2207644.0,0.0,22.0,0.336,50.0,0.1398176291793313,0.1337386018237082,0.3100303951367781
Ty Jerome,2021,2303040.0,1.0,23.0,0.446,168.0,0.11533586818757921,0.1520912547528517,0.44740177439797213
Ty Lawson,2010,1719527.0,8.0,22.0,0.515,83.0,0.09401061410159212,0.15390447308567096,0.41091736163760423
Ty Lawson,2011,1829186.0,31.0,23.0,0.503,171.0,0.09933460076045628,0.1791825095057034,0.44344106463878324
Ty Lawson,2012,1889535.0,61.0,24.0,0.488,200.0,0.1068235294117647,0.18870588235294117,0.47011764705882353
Ty Lawson,2013,2858538.0,71.0,25.0,0.461,232.0,0.07875894988066826,0.19928400954653938,0.48369132856006364
Ty Lawson,2014,11908711.0,61.0,26.0,0.431,202.0,0.09671614934772829,0.24426450742240216,0.4903283850652272
Ty Lawson,2015,12541952.0,75.0,27.0,0.436,205.0,0.08777194298574643,0.2700675168792198,0.42873218304576144
Ty Lawson,2016,13443660.0,12.0,28.0,0.387,94.0,0.07561597281223449,0.15293118096856415,0.2625318606627018
Ty Lawson,2016,13443660.0,13.0,28.0,0.393,108.0,0.08498583569405099,0.1678470254957507,0.26416430594900847
Ty Lawson,2017,1407025.0,25.0,29.0,0.454,118.0,0.10328909405654933,0.19272937103289095,0.3929601846508944
Ty-Shon Alexander,2021,449115.0,0.0,22.0,0.25,9.0,0.20833333333333334,0.125,0.1875
Tyler Bey,2021,449115.0,0.0,23.0,0.318,4.0,0.2638888888888889,0.041666666666666664,0.25
Tyler Cavanaugh,2018,81299.0,1.0,24.0,0.441,89.0,0.24423076923076922,0.051923076923076926,0.35192307692307695
Tyler Cavanaugh,2019,79030.0,0.0,25.0,0.3,5.0,0.1951219512195122,0.024390243902439025,0.21951219512195122
Tyler Cook,2020,80081.0,0.0,22.0,0.7,0.0,0.2777777777777778,0.027777777777777776,0.5277777777777778
Tyler Cook,2020,80081.0,0.0,22.0,0.667,0.0,0.2545454545454545,0.01818181818181818,0.41818181818181815
Tyler Cook,2021,693141.0,0.0,23.0,0.333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Tyler Cook,2021,693141.0,1.0,23.0,0.67,2.0,0.21689497716894976,0.03881278538812785,0.3561643835616438
Tyler Davis,2019,79030.0,0.0,22.0,0.0,0.0,0.5,0.0,0.0
Tyler Dorsey,2018,858374.0,5.0,22.0,0.377,199.0,0.13333333333333333,0.08102564102564103,0.4153846153846154
Tyler Dorsey,2019,1410008.0,0.0,23.0,0.36,39.0,0.17063492063492064,0.06746031746031746,0.35714285714285715
Tyler Dorsey,2019,1410008.0,11.0,23.0,0.405,132.0,0.16165951359084407,0.08011444921316166,0.4234620886981402
Tyler Ennis,2015,1720557.0,0.0,20.0,0.429,6.0,0.11864406779661017,0.23728813559322035,0.3728813559322034
Tyler Ennis,2015,1720557.0,1.0,20.0,0.361,43.0,0.08495145631067962,0.17718446601941748,0.2936893203883495
Tyler Ennis,2016,1795822.0,7.0,21.0,0.449,39.0,0.11450381679389313,0.1450381679389313,0.3145038167938931
Tyler Ennis,2017,1854587.0,0.0,22.0,0.391,16.0,0.09644670050761421,0.17258883248730963,0.29441624365482233
Tyler Ennis,2017,1854587.0,2.0,22.0,0.433,70.0,0.07640067911714771,0.1460101867572156,0.3870967741935484
Tyler Ennis,2018,1604218.0,11.0,23.0,0.42,56.0,0.1388888888888889,0.15350877192982457,0.32748538011695905
Tyler Hansbrough,2010,2222074.0,1.0,24.0,0.36,4.0,0.26953125,0.0546875,0.48046875
Tyler Hansbrough,2011,2363834.0,29.0,25.0,0.465,2.0,0.23828125,0.026692708333333332,0.4993489583333333
Tyler Hansbrough,2012,2441854.0,0.0,26.0,0.405,1.0,0.20097020097020096,0.02079002079002079,0.4255024255024255
Tyler Hansbrough,2013,3432296.0,8.0,27.0,0.432,3.0,0.2728602779809802,0.026335040234089245,0.415508412582297
Tyler Hansbrough,2014,3514149.0,4.0,28.0,0.474,2.0,0.2931562819203269,0.017364657814096015,0.31869254341164455
Tyler Hansbrough,2015,3597728.0,8.0,29.0,0.521,7.0,0.2502360717658168,0.019830028328611898,0.254957507082153
Tyler Hansbrough,2016,1280984.0,0.0,30.0,0.451,3.0,0.25872093023255816,0.023255813953488372,0.3023255813953488
Tyler Herro,2020,3663705.0,8.0,20.0,0.428,298.0,0.14844267726971505,0.08018555334658714,0.4923790589794566
Tyler Herro,2021,3822240.0,15.0,21.0,0.439,297.0,0.16381418092909536,0.11246943765281174,0.49816625916870416
Tyler Honeycutt,2012,885127.0,0.0,21.0,0.333,3.0,0.15730337078651685,0.07865168539325842,0.2247191011235955
Tyler Honeycutt,2013,954895.0,0.0,22.0,0.273,2.0,0.30303030303030304,0.06060606060606061,0.24242424242424243
Tyler Johnson,2015,303423.0,2.0,23.0,0.419,48.0,0.13410596026490065,0.0695364238410596,0.31456953642384106
Tyler Johnson,2016,912904.0,5.0,24.0,0.486,71.0,0.1261574074074074,0.09143518518518519,0.36342592592592593
Tyler Johnson,2017,6019805.0,0.0,25.0,0.433,250.0,0.13452708907254363,0.10697887970615243,0.46005509641873277
Tyler Johnson,2018,6126445.0,39.0,26.0,0.435,324.0,0.12079883097905504,0.08037018996590356,0.41061860691670726
Tyler Johnson,2019,19688949.0,10.0,27.0,0.426,204.0,0.10765124555160142,0.099644128113879,0.4225978647686833
Tyler Johnson,2019,19688949.0,22.0,27.0,0.413,260.0,0.1130718954248366,0.1084967320261438,0.4045751633986928
Tyler Johnson,2020,184297.0,3.0,28.0,0.38,83.0,0.10077519379844961,0.09689922480620156,0.3449612403100775
Tyler Johnson,2020,184297.0,7.0,28.0,0.388,119.0,0.10704225352112676,0.10422535211267606,0.38591549295774646
Tyler Johnson,2021,2028594.0,3.0,29.0,0.393,132.0,0.11240875912408758,0.06861313868613139,0.30656934306569344
Tyler Lydon,2018,1662243.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
Tyler Lydon,2019,1917847.0,0.0,23.0,0.5,10.0,0.18947368421052632,0.06315789473684211,0.24210526315789474
Tyler Ulis,2017,982303.0,15.0,21.0,0.421,79.0,0.08451957295373666,0.20106761565836298,0.39501779359430605
Tyler Ulis,2018,1381425.0,43.0,22.0,0.388,146.0,0.07715491259795057,0.18746232670283303,0.33393610608800484
Tyler Ulis,2019,79030.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
Tyler Zeller,2013,1756018.0,55.0,23.0,0.438,4.0,0.2153392330383481,0.0471976401179941,0.2999016715830875
Tyler Zeller,2014,1803377.0,9.0,24.0,0.538,1.0,0.26857142857142857,0.03428571428571429,0.38
Tyler Zeller,2015,1842824.0,59.0,25.0,0.549,0.0,0.2684757505773672,0.06524249422632794,0.4809468822170901
Tyler Zeller,2016,2827078.0,3.0,26.0,0.476,0.0,0.25035161744022505,0.040787623066104076,0.5119549929676512
Tyler Zeller,2017,8556937.0,5.0,27.0,0.494,1.0,0.23574144486692014,0.07984790874524715,0.33840304182509506
Tyler Zeller,2018,1799162.0,33.0,28.0,0.546,26.0,0.2755681818181818,0.03977272727272727,0.42613636363636365
Tyler Zeller,2018,1799162.0,34.0,28.0,0.56,28.0,0.2750225428313796,0.04238052299368801,0.3976555455365194
Tyler Zeller,2019,218878.0,0.0,29.0,0.0,1.0,0.5,0.08333333333333333,0.0
Tyler Zeller,2019,218878.0,1.0,29.0,0.533,1.0,0.2553191489361702,0.0425531914893617,0.48936170212765956
Tyler Zeller,2020,247272.0,0.0,30.0,0.25,0.0,0.8,0.0,0.4
Tyreke Evans,2010,4314779.0,72.0,20.0,0.458,141.0,0.14189693801344286,0.15459297983569828,0.5414488424197162
Tyreke Evans,2011,4590138.0,53.0,21.0,0.409,148.0,0.13045540796963948,0.1513282732447818,0.48007590132827327
Tyreke Evans,2012,4741586.0,61.0,22.0,0.453,99.0,0.13361072584373554,0.13083680073971335,0.47942672214516874
Tyreke Evans,2013,5899931.0,61.0,23.0,0.478,133.0,0.14229053049082796,0.11353495290034706,0.48934060485870107
Tyreke Evans,2014,13023490.0,22.0,24.0,0.436,95.0,0.1680630852636767,0.17890586495810745,0.5135534746180385
Tyreke Evans,2015,12184920.0,76.0,25.0,0.447,227.0,0.15458937198067632,0.19360832404310666,0.48792270531400966
Tyreke Evans,2016,11596409.0,25.0,26.0,0.433,85.0,0.16840731070496084,0.21409921671018275,0.49477806788511747
Tyreke Evans,2017,10914111.0,0.0,27.0,0.401,70.0,0.18105263157894738,0.19157894736842104,0.5221052631578947
Tyreke Evans,2017,10914111.0,6.0,27.0,0.405,118.0,0.17363751584283904,0.15716096324461343,0.5209125475285171
Tyreke Evans,2018,3462481.0,32.0,28.0,0.452,286.0,0.16480099502487564,0.16728855721393035,0.6281094527363185
Tyreke Evans,2019,12685802.0,18.0,29.0,0.389,216.0,0.14326443335709194,0.11831789023521026,0.5032074126870991
Tyrell Terry,2021,1289846.0,0.0,20.0,0.313,7.0,0.10526315789473684,0.10526315789473684,0.19298245614035087
Tyrese Haliburton,2021,3831840.0,20.0,21.0,0.472,296.0,0.09902690326273612,0.17687464224384658,0.4310246136233543
Tyrese Maxey,2021,2478840.0,8.0,20.0,0.462,103.0,0.11099252934898612,0.128068303094984,0.5208110992529349
Tyrone Corbin,1991,1647201.0,82.0,28.0,0.448,10.0,0.1842352205192368,0.10853925555208008,0.460431654676259
Tyrone Corbin,1992,1747712.0,8.0,29.0,0.401,1.0,0.2,0.09565217391304348,0.4579710144927536
Tyrone Corbin,1992,1747712.0,9.0,29.0,0.481,4.0,0.213768115942029,0.06340579710144928,0.3532608695652174
Tyrone Corbin,1993,2022658.0,58.0,30.0,0.503,5.0,0.20305164319248825,0.06768388106416276,0.37167449139280123
Tyrone Corbin,1994,2499416.0,17.0,31.0,0.456,29.0,0.18093023255813953,0.05674418604651163,0.3065116279069767
Tyrone Corbin,1995,2786994.0,4.0,32.0,0.442,56.0,0.1884892086330935,0.04820143884892086,0.36115107913669064
Tyrone Corbin,1996,2873802.0,2.0,33.0,0.452,12.0,0.19226638023630505,0.06552094522019335,0.3351235230934479
Tyrone Corbin,1996,2873802.0,2.0,33.0,0.442,18.0,0.18988326848249026,0.06536964980544747,0.32140077821011676
Tyrone Corbin,1997,407177.0,65.0,34.0,0.422,208.0,0.12738301559792028,0.053726169844020795,0.2885615251299827
Tyrone Corbin,1998,525404.0,79.0,35.0,0.439,141.0,0.13407407407407407,0.06407407407407407,0.2985185185185185
Tyrone Corbin,1999,3795784.0,6.0,36.0,0.391,119.0,0.1358950328022493,0.04029990627928772,0.32989690721649484
Tyrone Corbin,2000,791073.0,5.0,37.0,0.356,44.0,0.1751592356687898,0.06369426751592357,0.23248407643312102
Tyrone Corbin,2001,1495342.0,1.0,38.0,0.237,5.0,0.11016949152542373,0.03389830508474576,0.1694915254237288
Tyrone Hill,1991,1984580.0,22.0,23.0,0.492,0.0,0.32103939647946356,0.01592623637887678,0.3269069572506287
Tyrone Hill,1992,2274679.0,75.0,24.0,0.522,1.0,0.3142554319024907,0.02490726020137785,0.3555908850026497
Tyrone Hill,1993,2574292.0,66.0,25.0,0.508,4.0,0.36407532592950265,0.03283437952679865,0.3090294543698696
Tyrone Hill,1994,1919195.0,20.0,26.0,0.543,2.0,0.3446132596685083,0.031767955801104975,0.4164364640883978
Tyrone Hill,1995,4912077.0,67.0,27.0,0.504,1.0,0.31901584653878234,0.022935779816513763,0.40158465387823183
Tyrone Hill,1996,5789867.0,2.0,28.0,0.512,0.0,0.2623655913978495,0.035483870967741936,0.36666666666666664
Tyrone Hill,1997,5725166.0,70.0,29.0,0.6,1.0,0.28493999225706546,0.03561749903213318,0.3697251258226868
Tyrone Hill,1998,6609767.0,56.0,30.0,0.498,1.0,0.2944309927360775,0.04261501210653753,0.2765133171912833
Tyrone Hill,1999,8464598.0,17.0,31.0,0.424,0.0,0.25868725868725867,0.032818532818532815,0.28185328185328185
Tyrone Hill,1999,8464598.0,23.0,31.0,0.455,0.0,0.25972850678733034,0.03167420814479638,0.29411764705882354
Tyrone Hill,2000,9961946.0,65.0,32.0,0.485,1.0,0.2898886827458256,0.02411873840445269,0.3780148423005566
Tyrone Hill,2001,10915998.0,75.0,33.0,0.474,1.0,0.29036348267117496,0.02028740490278952,0.3076923076923077
Tyrone Hill,2002,9558765.0,26.0,34.0,0.39,1.0,0.33827160493827163,0.028395061728395062,0.2580246913580247
Tyrone Hill,2003,9457811.0,25.0,35.0,0.431,0.0,0.3108265424912689,0.037252619324796274,0.23632130384167638
Tyrone Hill,2003,9457811.0,43.0,35.0,0.422,0.0,0.28877400295420974,0.030280649926144758,0.23042836041358936
Tyrone Hill,2004,311305.0,0.0,36.0,0.6,0.0,0.21052631578947367,0.0,0.23684210526315788
Tyrone Nesby,1999,454703.0,36.0,23.0,0.449,96.0,0.13576415826221877,0.06361520558572537,0.39022498060512023
Tyrone Nesby,2000,4213890.0,39.0,24.0,0.398,281.0,0.1186367558239862,0.05220017256255392,0.4197584124245039
Tyrone Nesby,2001,4471073.0,12.0,25.0,0.325,46.0,0.12612612612612611,0.03303303303303303,0.32432432432432434
Tyrone Nesby,2001,4471073.0,34.0,25.0,0.357,180.0,0.1111111111111111,0.048811817597944764,0.32883750802825945
Tyrone Nesby,2002,4721450.0,9.0,26.0,0.435,47.0,0.212,0.06066666666666667,0.29533333333333334
Tyrone Wallace,2018,81299.0,19.0,24.0,0.445,40.0,0.12323943661971831,0.08333333333333333,0.3415492957746479
Tyrone Wallace,2019,1380484.0,0.0,25.0,0.424,19.0,0.16057233704292528,0.06677265500794913,0.3465818759936407
Tyronn Lue,1999,454703.0,0.0,22.0,0.431,16.0,0.031746031746031744,0.13227513227513227,0.3968253968253968
Tyronn Lue,2000,1255294.0,0.0,23.0,0.487,8.0,0.08163265306122448,0.11564625850340136,0.32653061224489793
Tyronn Lue,2001,1294667.0,1.0,24.0,0.427,34.0,0.06823027718550106,0.09594882729211088,0.2771855010660981
Tyronn Lue,2002,2462106.0,0.0,25.0,0.427,141.0,0.08339029391660971,0.16814764183185235,0.3793574846206425
Tyronn Lue,2003,2679713.0,24.0,26.0,0.433,176.0,0.07494969818913481,0.13229376257545272,0.3254527162977867
Tyronn Lue,2004,2105038.0,69.0,27.0,0.433,209.0,0.08015430775825118,0.13587655379339905,0.342477496785255
Tyronn Lue,2005,2174355.0,3.0,28.0,0.393,45.0,0.08333333333333333,0.12083333333333333,0.2604166666666667
Tyronn Lue,2005,2174355.0,49.0,28.0,0.451,155.0,0.07420318725099602,0.1603585657370518,0.39193227091633465
Tyronn Lue,2006,4639020.0,10.0,29.0,0.459,127.0,0.06639676113360324,0.12712550607287448,0.4534412955465587
Tyronn Lue,2007,4446966.0,17.0,30.0,0.416,161.0,0.06984553391537945,0.13498992612491606,0.4271323035594359
Tyronn Lue,2008,4330601.0,3.0,31.0,0.439,69.0,0.07256637168141593,0.10442477876106195,0.4
Tyronn Lue,2008,4330601.0,3.0,31.0,0.447,86.0,0.07327001356852103,0.10040705563093623,0.39348710990502034
Tyronn Lue,2009,2650838.0,0.0,32.0,0.454,45.0,0.089058524173028,0.11704834605597965,0.35877862595419846
Tyronn Lue,2009,2650838.0,0.0,32.0,0.438,62.0,0.08812260536398467,0.11494252873563218,0.3505747126436782
Tyrus Thomas,2007,4142997.0,4.0,20.0,0.475,2.0,0.2781799379524302,0.04136504653567735,0.38676318510858326
Tyrus Thomas,2008,4337184.0,27.0,21.0,0.423,6.0,0.2569496619083396,0.067618332081142,0.377160030052592
Tyrus Thomas,2009,4417922.0,61.0,22.0,0.451,9.0,0.23345588235294118,0.035386029411764705,0.3938419117647059
Tyrus Thomas,2010,5669564.0,3.0,23.0,0.483,1.0,0.2695139911634757,0.048600883652430045,0.37702503681885124
Tyrus Thomas,2010,5669564.0,3.0,23.0,0.462,3.0,0.27436527436527436,0.04586404586404586,0.41605241605241605
Tyrus Thomas,2011,7819800.0,2.0,24.0,0.471,3.0,0.25986078886310904,0.033642691415313224,0.48607888631090485
Tyrus Thomas,2012,8343911.0,30.0,25.0,0.367,3.0,0.19723865877712032,0.03451676528599606,0.29980276134122286
Tyrus Thomas,2013,8987249.0,2.0,26.0,0.353,8.0,0.16620498614958448,0.05263157894736842,0.3462603878116344
Tyrus Thomas,2015,10232860.0,0.0,28.0,1.0,0.0,0.0,0.125,0.5
Tyshawn Taylor,2013,532049.0,0.0,23.0,0.368,13.0,0.08108108108108109,0.0945945945945946,0.38288288288288286
Tyson Chandler,2002,4791200.0,31.0,19.0,0.497,0.0,0.2460545193687231,0.03873744619799139,0.3127690100430416
Tyson Chandler,2003,5096040.0,68.0,20.0,0.531,0.0,0.28148959474260676,0.0416210295728368,0.3784227820372399
Tyson Chandler,2004,5338881.0,8.0,21.0,0.424,1.0,0.34438775510204084,0.029336734693877552,0.27168367346938777
Tyson Chandler,2005,6524563.0,10.0,22.0,0.494,2.0,0.3538812785388128,0.02968036529680365,0.2922374429223744
Tyson Chandler,2006,11928910.0,50.0,23.0,0.565,1.0,0.3364750235626767,0.03817153628652215,0.19651272384542884
Tyson Chandler,2007,11625640.0,73.0,24.0,0.624,1.0,0.3578780680918448,0.026128266033254157,0.27315914489311166
Tyson Chandler,2008,12682476.0,79.0,25.0,0.623,1.0,0.3333333333333333,0.029094827586206896,0.3336925287356322
Tyson Chandler,2009,13372008.0,45.0,26.0,0.565,0.0,0.2717842323651452,0.015214384508990318,0.2745504840940526
Tyson Chandler,2010,14163159.0,27.0,27.0,0.574,0.0,0.27491408934707906,0.013745704467353952,0.2860824742268041
Tyson Chandler,2011,14902586.0,74.0,28.0,0.654,0.0,0.3359223300970874,0.015533980582524271,0.36310679611650487
Tyson Chandler,2012,14970455.0,62.0,29.0,0.679,2.0,0.2967992240543162,0.027158098933074686,0.3389912706110572
Tyson Chandler,2013,15283028.0,66.0,30.0,0.637,0.0,0.3247113163972286,0.028637413394919167,0.3182448036951501
Tyson Chandler,2014,15567512.0,55.0,31.0,0.593,1.0,0.3180998196031269,0.035478051713770296,0.28863499699338546
Tyson Chandler,2015,15788313.0,75.0,32.0,0.666,0.0,0.3777874945343244,0.036729339746392656,0.33712286838653255
Tyson Chandler,2016,14043702.0,60.0,33.0,0.583,1.0,0.355775169857937,0.03953057442865967,0.291537986411365
Tyson Chandler,2017,13279297.0,46.0,34.0,0.671,0.0,0.4149345650500385,0.023094688221709007,0.3056197074672825
Tyson Chandler,2018,13681537.0,46.0,35.0,0.647,0.0,0.3628472222222222,0.04600694444444445,0.2604166666666667
Tyson Chandler,2019,13898114.0,0.0,36.0,0.667,0.0,0.43333333333333335,0.06666666666666667,0.28888888888888886
Tyson Chandler,2019,13898114.0,6.0,36.0,0.616,1.0,0.3504566210045662,0.04223744292237443,0.19748858447488585
Tyson Chandler,2020,2581314.0,5.0,37.0,0.778,0.0,0.3,0.02727272727272727,0.15454545454545454
Tyus Edney,1996,354999.0,60.0,23.0,0.412,144.0,0.08098307816277196,0.19782433521353748,0.34649476228847703
Tyus Edney,1997,407177.0,20.0,24.0,0.384,42.0,0.08224163027656478,0.16448326055312956,0.3529839883551674
Tyus Edney,1998,643286.0,7.0,25.0,0.431,10.0,0.08814102564102565,0.22275641025641027,0.4439102564102564
Tyus Edney,2001,782811.0,0.0,28.0,0.385,6.0,0.0916030534351145,0.20610687022900764,0.40458015267175573
Tyus Jones,2016,1385011.0,0.0,20.0,0.359,53.0,0.08188153310104529,0.18815331010452963,0.27177700348432055
Tyus Jones,2017,1432944.0,0.0,21.0,0.414,73.0,0.08645161290322581,0.20129032258064516,0.2696774193548387
Tyus Jones,2018,1548520.0,11.0,22.0,0.457,129.0,0.08991825613079019,0.15803814713896458,0.28337874659400547
Tyus Jones,2019,2500384.0,23.0,23.0,0.415,126.0,0.08584240871236387,0.20948110185778346,0.29980781550288277
Tyus Jones,2020,10181322.0,6.0,24.0,0.459,124.0,0.08353609083536091,0.23114355231143552,0.39253852392538524
Tyus Jones,2021,8817143.0,9.0,25.0,0.431,140.0,0.11437908496732026,0.21160130718954248,0.3611111111111111
Udoka Azubuike,2021,1977000.0,0.0,21.0,0.444,0.0,0.22413793103448276,0.0,0.27586206896551724
Udonis Haslem,2004,514935.0,24.0,24.0,0.459,3.0,0.26292384658143414,0.028349082823790995,0.3057254030016676
Udonis Haslem,2005,842625.0,80.0,25.0,0.54,4.0,0.2713004484304933,0.04035874439461883,0.3251121076233184
Udonis Haslem,2006,6627172.0,80.0,26.0,0.508,2.0,0.25441412520064205,0.03812199036918138,0.3037720706260032
Udonis Haslem,2007,7019854.0,79.0,27.0,0.492,4.0,0.2632850241545894,0.03904991948470209,0.3397745571658615
Udonis Haslem,2008,7485754.0,48.0,28.0,0.467,0.0,0.24529346622369877,0.03765227021040975,0.32613510520487266
Udonis Haslem,2009,7746339.0,75.0,29.0,0.518,0.0,0.2413119875048809,0.033190160093713394,0.3100351425224522
Udonis Haslem,2010,8485943.0,0.0,30.0,0.494,0.0,0.28879706152433426,0.023875114784205693,0.35399449035812675
Udonis Haslem,2011,4139607.0,0.0,31.0,0.512,0.0,0.3063583815028902,0.017341040462427744,0.30057803468208094
Udonis Haslem,2012,4317136.0,10.0,32.0,0.423,0.0,0.29559748427672955,0.026415094339622643,0.24213836477987422
Udonis Haslem,2013,4561029.0,59.0,33.0,0.514,0.0,0.2855123674911661,0.02685512367491166,0.2049469964664311
Udonis Haslem,2014,4791519.0,18.0,34.0,0.507,0.0,0.26758409785932724,0.019877675840978593,0.26452599388379205
Udonis Haslem,2015,2954990.0,25.0,35.0,0.448,10.0,0.25903614457831325,0.04618473895582329,0.2620481927710843
Udonis Haslem,2016,3084148.0,0.0,36.0,0.377,9.0,0.28735632183908044,0.05363984674329502,0.2260536398467433
Udonis Haslem,2017,4278468.0,0.0,37.0,0.478,3.0,0.2748091603053435,0.04580152671755725,0.2366412213740458
Udonis Haslem,2018,2450733.0,0.0,38.0,0.2,8.0,0.136986301369863,0.0684931506849315,0.1095890410958904
Udonis Haslem,2019,2449062.0,1.0,39.0,0.333,12.0,0.35526315789473684,0.02631578947368421,0.32894736842105265
Udonis Haslem,2020,2581314.0,1.0,40.0,0.364,3.0,0.35555555555555557,0.022222222222222223,0.26666666666666666
Udonis Haslem,2021,2564753.0,0.0,41.0,1.0,0.0,0.25,0.0,1.0
Uros Slokar,2007,524383.0,0.0,24.0,0.538,2.0,0.1917808219178082,0.0136986301369863,0.5205479452054794
Vander Blue,2014,31833.0,0.0,21.0,0.5,1.0,0.1875,0.0625,0.3125
Vander Blue,2015,51948.0,1.0,22.0,0.3,10.0,0.12,0.10666666666666667,0.29333333333333333
Vander Blue,2018,81299.0,0.0,25.0,0.2,2.0,0.021739130434782608,0.06521739130434782,0.06521739130434782
Vassilis Spanoulis,2007,2287011.0,0.0,24.0,0.319,29.0,0.08058608058608059,0.10256410256410256,0.31135531135531136
Vern Fleming,1991,1323715.0,45.0,29.0,0.531,18.0,0.11088082901554404,0.19119170984455958,0.4544041450777202
Vern Fleming,1992,1440630.0,6.0,30.0,0.482,27.0,0.12025316455696203,0.15304948216340622,0.4177215189873418
Vern Fleming,1993,2500741.0,8.0,31.0,0.505,36.0,0.11236702127659574,0.14893617021276595,0.4720744680851064
Vern Fleming,1994,2785064.0,5.0,32.0,0.462,4.0,0.11669829222011385,0.16413662239089183,0.3396584440227704
Vern Fleming,1995,3065694.0,1.0,33.0,0.495,7.0,0.12809315866084425,0.1586608442503639,0.3653566229985444
Vern Fleming,1996,1183330.0,3.0,34.0,0.433,28.0,0.09725400457665904,0.14588100686498856,0.33752860411899316
Vernon Macklin,2012,540902.0,0.0,25.0,0.543,0.0,0.25,0.03676470588235294,0.3382352941176471
Vernon Maxwell,1991,496145.0,79.0,25.0,0.404,510.0,0.08289794496691048,0.10553814002089865,0.48659003831417624
Vernon Maxwell,1992,616059.0,80.0,26.0,0.413,473.0,0.0899666790077749,0.12069603850425768,0.5079600148093298
Vernon Maxwell,1993,2835399.0,68.0,27.0,0.407,361.0,0.09813499111900532,0.13188277087033748,0.436056838365897
Vernon Maxwell,1994,2542264.0,73.0,28.0,0.389,403.0,0.0890357698289269,0.14774494556765164,0.3977449455676516
Vernon Maxwell,1995,3192850.0,54.0,29.0,0.394,441.0,0.08043158410985778,0.13437959784207945,0.4188327611574301
Vernon Maxwell,1996,2270303.0,57.0,30.0,0.39,460.0,0.09278768233387358,0.13371150729335493,0.4931118314424635
Vernon Maxwell,1997,1645162.0,31.0,31.0,0.375,372.0,0.07651588065447545,0.07362848893166506,0.44706448508180946
Vernon Maxwell,1999,1581576.0,1.0,33.0,0.39,231.0,0.08432539682539683,0.07539682539682539,0.4880952380952381
Vernon Maxwell,2000,2218108.0,0.0,34.0,0.345,223.0,0.0797979797979798,0.07575757575757576,0.5181818181818182
Vernon Maxwell,2001,3843029.0,6.0,35.0,0.336,64.0,0.09866666666666667,0.07733333333333334,0.32
Vernon Maxwell,2001,3843029.0,6.0,35.0,0.327,111.0,0.09969788519637462,0.07401812688821752,0.30362537764350456
Vic Law,2020,80081.0,0.0,24.0,0.333,7.0,0.1746031746031746,0.047619047619047616,0.23809523809523808
Victor Alexander,1992,1421674.0,28.0,22.0,0.529,1.0,0.24870466321243523,0.023686158401184307,0.4359733530717987
Victor Alexander,1993,1732131.0,59.0,23.0,0.516,22.0,0.2394526795895097,0.053021664766248575,0.46123147092360317
Victor Alexander,1994,2070945.0,39.0,24.0,0.53,13.0,0.23351023502653526,0.050037907505686124,0.4564063684609553
Victor Alexander,1995,2399428.0,29.0,25.0,0.515,25.0,0.23505654281098545,0.048465266558966075,0.40549273021001614
Victor Alexander,2002,946245.0,0.0,32.0,0.353,2.0,0.29591836734693877,0.061224489795918366,0.40816326530612246
Victor Claver,2013,1409560.0,16.0,24.0,0.392,87.0,0.14637146371463713,0.05289052890528905,0.23001230012300122
